source,content
indyturk,"ABD'deki bazı eyaletlerde Kovid, mevsimsel grip ve diğer solunum yolu hastalıklarındaki vaka artışları nedeniyle tekrar maske zorunluluğu getirildi. 
Kaliforniya, Illinois, Massachusetts ve New York'taki hastanelerde, hastalar ve sağlık çalışanları için maske zorunluluğu yeniden uygulamaya kondu. 

fazla oku
Bu bölüm, konuyla ilgili referans noktalarını içerir. (Related Nodes field)

New York şehrinin sağlık yetkilisi Dr. Ashwin Vasan, dün yaptığı açıklamada şehirdeki 11 devlet hastanesinde, 30 sağlık merkezinde ve 5 hasta bakım tesisinde maske takılmasının zorunlu hale getirildiğini belirtti. 
Vasan, ""Son istediğimiz şey personel sıkıntısı yaşamak. 2022'deki Omicron dalgasında, halkın yanı sıra sağlık çalışanlarımız da hastalandı"" dedi.
Hastalık Kontrol ve Önleme Merkezileri'nin (CDC) açıkladığı son verilere göre, 17-23 Aralık'ta ülke genelinde Kovid nedeniyle 29 binden fazla kişi hastaneye yattı. Söz konusu rakam, bundan bir hafta öncesine kıyasla en az yüzde 16'lık artışa denk geliyor.
Aynı dönemde ülke genelinde 14 bin 700'ün üzerinde kişi de gripten ötürü hastaneye yatırıldı. 
Massachusetts'taki Berkshire Health Systems hastanesinde çarşamba günü, Kaliforniya'nın Los Angeles şehrindeki hastane ve sağlık merkezlerindeyse pazartesi günü maske takma zorunluluğu getirildi.
Illinois eyaletinin en büyük şehri Şikago'daki hastanelerde de maske zorunluluğu geçen ay uygulamaya konmuştu. Yetkililer, uygulamanın kamusal alana genişletilmesi için de görüşmeleri sürdürüyor.

Independent Türkçe, Reuters, ABC News
çeviriAMERİKAABDmaskeKOVİD""Son istediğimiz şey personel sıkıntısı yaşamak""Perşembe, Ocak 4, 2024 - 11:00Main image: 
CDC verilerine göre ABD'de pandemide yaklaşık 1,1 milyon kişi öldü (Reuters)

SAĞLIKrelated nodes: Kovid'in çocuklarda yeni bir semptomu ortaya çıktı: Ses teli felciLabel: ÇEVİRİType: newsSEO Title: ABD'de Kovid alarmı: Maske zorunluluğu getirildicopyright Independentturkish: "
sozcu,"
Kütahya'da devrildikten sonra yanan otomobildeki 1 kişi öldü.
Kaza, Kütahya-Tavşanlı Karayolu 25'nci kilometresinde meydana geldi.
Orhan Kaçar'ın kullandığı 43 ACD 218 plakalı otomobil sürücüsünün direksiyon hakimiyetini kaybetmesi üzerine yoldan çıkarak takla attı. Yol kenarına savrulan otomobil ardından alev aldı.
Kaza sonrası yaralanan sürücü Kaçar ile yolcu olarak bulunan Özlem Biçer yaralanırken, kendi imkanlarıyla alev alan otomobilden çıkmayı başardı.
Diğer yolcu Samet Yavuz ise sıkıştığı yerden kurtulamayarak hayatını kaybetti.

İhbar üzerine olay yerine sevk edilen itfaiye ekipleri otomobildeki yangını söndürürken, yaralanan sürücüsü Kaçar ve arkadaşı Biçer, sağlık ekiplerinin ilk müdahalesinin ardından ambulansla Kütahya Evliya Çelebi Eğitim ve Araştırma Hastanesi'ne kaldırılarak tedavi altına alındı. 
SÜRÜCÜ 1,58 PROMİL ALKOLLÜ ÇIKTI
Yapılan incelemede sürücü Orhan Kaçar'ın 1,58 promil alkollü olduğu tespit edildi. Yanarak hayatını kaybeden Samet Yavuz'un cansız bedeni itfaiye ekipleri tarafından araçtan çıkarılarak morga götürüldü. Kazayla ilgili jandarmanın başlattığı inceleme sürüyor.  "
sozcu,"
Bursa'nın Orhangazi ilçesinde 80 yıldır sarrafiye sektöründe faaliyet gösteren bir firmanın 3'üncü nesil işletmecisi Ahmet Ö., ‘yavru’ adını verdiği sistem ile yakın çevresinden emanete bırakmaları şartı ile piyasa değerinin altındaki fiyata cumhuriyet altını satmaya başladı. 
Sisteme dahil olan kişilere 1 ay sonra taahhüt edilen oran sayısında altın kar olarak verilmeye başlandı.

Bir süre sonra kar amaçlı emanete altın bırakanların sayısı arttı. Sistem büyüyünce, katılımcılara altın üzerinden komisyon verilmesine dönüştü.
Sisteme katılan kişilere yüzde 4 ile yüzde 30 arasında komisyon verilmeye başlandı.
‘Yavru’ adı verilen sistemde parası ile gelen kişilere piyasa fiyatından daha uygun fiyatla altın satılıyor, 1 ay sonra taahhüt edilen oran sayısında altın kar olarak veriliyordu.
MAĞDURLAR, SAVCILIĞA  ŞİKAYETTE BULUNDU 
Kuyumcu Ahmet Ö., bir süre önce taahhüt ettiği altınları ya da altınlar değerinde parayı sahiplerine zamanında teslim etmekte zorlandı.
Bunun üzerine endişe yaşayan iştirakçiler, birbirlerinden habersiz sistemden paralarını çıkarmak istedi.
Ancak, altın ya da paraların iadesi konusunda sorunlar yaşanmaya başladı. Bugün (Çarşamba) gün boyu kuyumcunun kapalı olması endişeleri artırdı. Sistemde altınları olan kişiler bilgi almak için aradıklarında ise Ahmet Ö.’ye ulaşamadı.
Gün içinde ise kuyumcunun bir önceki gün akşamdan iş yerini boşaltarak kaçtığı bilgisi yayıldı. Kuyumcunun kaçtığını öğrenen mağdurlar ise Savcılığa şikâyette bulundu.

SAVCILIKTAN KUYUMCU DÜKKANINA ARAMA KARARI 
Kuyumcu Ahmet Ö. hakkında yapılan çok sayıda şikayet üzerine Orhangazi Cumhuriyet Başsavcılığı soruşturma başlattı.
Akşam saatlerinde Mustafa Kemalpaşa Caddesi’nde kuyumcunun yer aldığı bölge emniyet şeridi ile kapatıldı. Savcılık izni ile kuyumcunun kapısı itfaiye ve çilingir marifetiyle açılmak istense de kapalı olan kepenkler açılamadı.
TOPLANAN PARA 500 MİLYONDAN FAZLA 
köklü ailelerinden ve dededen kuyumcu olan Ahmet Ö.’nin kar dağıtım amaçlı kurduğu sistem sayesinde katılımcılardan topladığı para miktarının 500 milyon liradan fazla olduğu iddia edildi.
Henüz Savcılığa başvuran kişi sayısının sistemde olanların çok küçük kısmı olduğu, sistemde ilçenin iş ve sivil toplum camiasından tanınmış kişilerin de olduğu iddia edildi.
Topladığı paralarla ortadan kaybolduğu belirtilen Ahmet Ö.’nün yakalanması için çalışmalar sürerken, polis ekiplerince kuyumcuda çalışan 3 kişi gözaltına alındı. Savcılık soruşturması devam ediyor. 

ÖZEL EKİP 4 SAATTE YAKALADI 
Dolandırıcılık şikayetleri üzerine Orhangazi Cumhuriyet Başsavcılığı tarafından başlatılan soruşturma kapsamında Bursa İl Emniyet Müdürlüğü Dolandırıcılık Şube Müdürlüğü ve Orhangazi Emniyet Müdürlüğü personelinden oluşan özel ekip oluşturuldu.
Cumhuriyet Başsavcılığı koordinesinde yürütülen koordineli soruşturma ile ekipler tüm detayları en ince ayrıntısına kadar inceledi.
Titiz çalışma sonrasında özel ekip, Türkiye’de en kısa sürede baş şüphelisi yakalanan soruşturmaya tamamladı.
Yakalanan Ahmet Ö. ve kuyumcu çalışanı 3 kişi, Bursa Emniyet Müdürlüğü’nde gözaltına alındı. Soruşturma devam ediyor.
 "
gazeteduvar," Duygu Kıt DERSİM- Dersim ilçesi Ovacık geçmişten bu yana muhalif bir duruşa sahip. Uzun yıllar belediye başkanlığı seçimlerinde CHP'li adayları tercih eden ilçe seçmeni 2004'te ise yeni iktidara gelen AK Parti'ye bir şans tanıdı. 2014'te ise sandıktan Sosyalist Meclisler Federasyonu üyesi 'Komünist Başkan' Fatih Mehmet Maçoğlu çıktı ve Ovacık da bu terciyihle en medyatik ilçelerden biri oldu. 31 Mart seçimleri yaklaşırken kulislere göre iktidar partisi AK Parti ilçede tekrar iddialı. Aynı zamanda seçmen nüfusuna eklenen güvenlik personeli ve yabancı seçmen oyu, seçimlerde sonucu belirleyecek önemli bir etmen niteliğinde. İlçedeki siyaset temsilcileri ile seçim sürecini ve beklentilerini konuştuk. MUSTAFA SARIGÜL: DOĞRU ADAY GÖSTERİLMELİ 2900 seçmeni bulunan ilçede yaklaşık 900 'yabancı' oy var. Bu sayı mevcut seçmenin yaklaşık yüzde 33'üne tekabül ediyor ve seçim için çok önemli bir oran. Önceki seçimlere göre güvenlik güçlerinin, memurların oylarını ikamet ettikleri yere taşımak zorunda olduklarını belirten CHP Ovacık Belediye Başkanı ve aday adayı Mustafa Sarıgül’e göre CHP kazanmak için kritik konumda ve halk sol güçlere kırgın. Sarıgül Ovacık’taki son duruma ilişkin şöyle konuşuyor: “Ovacık’ta yaklaşık 1600 yerli, 800 yabancı seçmen oy kullanacak. 1600 oyun içinde AKP'nin oy oranı yaklaşık yüzde 15 civarında olur. Bizim oy oranımız da yüzde 40 civarında olur. Keza TKP'nin de yüzde 30 civarında olur. Ama yabancı seçmen işin içine girince AKP'nin oy oranı tabii ki bir hayli yüksek. Ancak kimse bu insanların oylarını cebinde sanmasın. CHP’nin aday durumuna göre AKP'nin seçimi kazanması tabii ki mümkün. O zaman belki TKP, CHP, DEM Parti birleşse de istenilen orana ulaşılamayabilir. Çünkü Ovacık çok küçük yer, küçük çaplı bazı aile oyları bile sonuca büyük etkiler yapar. Bir de insanlar birbirine çok kırılabiliyor. Bu yüzden partimizin aday tercihi seçim sonuçları için belirleyici olacak.”  Ovacık Belediye Başkanı Mustafa Sarıgül  DEM PARTİLİ ZEYNEL ÖRNEK: MEMURLARIN OYU ÖNEMLİ DEM Parti Ovacık ilçe yöneticisi Zeynel Örnek, ittifak görüşmelerinin merkezde devam ettiğini ve sürecin henüz netleşmediğini belirtiyor. Örnek Ovacık’a dair şöyle bir hat çiziyor, “Burada CHP'nin ve AK Parti'nin aday adayları bulunuyor. AK Parti bu dönem Ovacık'ta kazanmak istiyor. Bunun zemini var mı? Doğrusu çok şey olabilir. Yabancı oylarla böyle bir şansı var. Sonrası halkın buradaki tutumuna bağlı. Yani adaylara bakış açısı, adayların niteliği ya da diğer kesimlerin bir araya gelme durumu seçimde belirleyici olacak. Burada seçim iddialı olacak çünkü herkes kazanmak istiyor ve güvenlik güçleri ile memurların oyu sonuç üzerinde ciddi bir etken.”  DEM Parti Ovacık ilçe yöneticisi Zeynel Örnek  AK PARTİLİ SABRİ AKSU: YABANCI OYLARIN YÜZDE 50'SİNİ ALABİLİRİZ AK Parti'de ise Ovacık’ta şu anda dört aday adayı başvurusu var. AK Parti Tunceli İl Yönetim Kurulu üyesi Sabri Aksu, genel merkezlerinin henüz kimi belirleyeceğinin netleşmediğini ifade etti. Yabancı oyların yüzde ellisini alabileceklerini ve iddialı olduklarını söyleyen Aksu, şu değerlendirmeyi yaptı: “Buradaki insanların düşüncelerini, görüşünü alırken yaptığımız çalışmalar da çok önemli. Birebir evlere gidiyoruz, evlerde çalışma yapıyoruz, insanlara destek sunmaya çalışıyoruz, hangi anlamda ihtiyaç olursa kendilerine yardımcı olmaya çalışıyoruz. Onun için burada AK Parti zirve yaparsa şaşırmayın.” "
sozcu,"
Cumhuriyet’in 100’üncü yıl dönümünü kutladığımız 2023’ü Tuzla Piyade Okulu’nda Atatürk fotoğrafı takmayı reddeden teğmenleri, Milli Eğitim Bakanı Yusuf Tekin’in tarikat ve cemaatlerin eğitimdeki varlığını meşrulaştırmaya dönük sözlerini tartışarak bitirdik. Atatürk’e ve laik Türkiye Cumhuriyeti’ne yönelik saldırılara en iyi cevabı ise yine Türk milleti verdi.
Atatürk’ün ebedi istirahatgahında son 4 yılın ziyaretçi rekoru kırıldı. 2023’te Anıtkabir’i 286 bin 136’sı yabancı olmak üzere 6 milyon 26 bin 680 kişi ziyaret etti. Bu sayı 2020, 2021 ve 2022 yılı ziyaretçi sayılarından da fazla oldu. 
REKOR KIRILDI
2023’ün Ekim ayında 1 milyon 659 bin kişi Anıtkabir’e gitti. Bu sayı Anıtkabir’e en yüksek aylık ziyaret rekoru da oldu. Kasım ayında Anıtkabir’i 775 bin 408 kişi ziyaret etti.  Aralık ayında ziyaretçi sayısı 257 bin 635 oldu. Anıtkabir’i 2020’de 1 milyon 72 bin 779, 2021’de 2 milyon 146 bin 892, 2022’de 3 milyon 966 bin 286 kişi ziyaret etmişti. 2023’te ziyaretçi sayısı son 3 yılın da üzerinde oldu. "
sozcu,"
Bursa'nın Orhangazi ilçesinde, sattığı altınları kendisine emanet etmeleri şartıyla müşterilerine kar payı verdiği sistemden çıkmak isteyenler olunca para ve altınlarla kaçtığı iddia edilen kuyumcuya yönelik soruşturma kapsamında, bu kişinin çalışanları olan 3 şüpheli yakalandı.
İddiaya göre, ilçede kuyumculuk yapan 44 yaşındaki A.Ö. yakın çevresindeki kişilere emanete bırakmaları şartıyla piyasa fiyatının altında değerlerle Cumhuriyet altını satmaya başladı.
KAR PAYI DAĞITMAYA BAŞLADI
Bir süre sonra kar amaçlı emanete altın bırakanların sayısının artmasıyla sistem büyüdü ve A.Ö, altın üzerinden kar payı dağıtmaya başladı.
""Yavru"" adı verilen sistemde, parasıyla gelen müşterilere altın satan A.Ö, bunu emanetinde tuttuğunu söyleyerek daha sonra belirli periyotlarda yüzde 4 ila yüzde 30 arasında değişen oranlarda kar payı dağıttı.
A.Ö'nün bir süredir taahhüt ettiği altınları ya da altın değerinde parayı sahiplerine zamanında teslim etmekte zorlanması üzerine bazı kişiler altınlarını sistemden çıkartmak istedi.
Kuyumcu dükkanının açık olmadığını gören bu kişilerden bazıları, telefonla aradıkları A.Ö'ye ulaşamadı. Mağdurlar, A.Ö'nün kaçtığını ileri sürerek savcılığa şikayette bulundu.
KUYUMCU KAPISI KIRILAMADI
Orhangazi Cumhuriyet Başsavcılığı, dolandırıcılık şikayetleri üzerine soruşturma başlattı.
İlçe Emniyet Müdürlüğü ekipleri, Mustafa Kemal Paşa Caddesi'ndeki söz konusu dükkana gelerek çevresine emniyet şeridi çekti.
Savcılık izniyle kuyumcunun kapısı itfaiye ve çilingir marifetiyle açılmak istense de açılamadı.
3 KİŞİ GÖZALTINDA
Kuyumcuda çalışan 3 kişinin gözaltına alındığı, çok sayıda kişiyi 500 milyon liradan fazla dolandırdığı iddia edilen A.Ö'nün yakalanması için başlatılan çalışmanın sürdüğü öğrenildi. "
sozcu,"
İstanbul Emniyet Müdürlüğü il genelinde helikopter destekli 'Huzur İstanbul' denetimi yaptı. Denetime, Asayiş Şube Müdürlüğü personeliyle, İlçe Emniyet Müdürlükleri, Önleyici Hizmetler, Trafik Denetleme, Havacılık, Narkotik Suçlarla Mücadele, Deniz Limanı şubelerinin yanı sıra Özel Harekât ekipleri de katıldı.
HELİKOPTER DE DESTEK VERDİ
Denetime polis helikopteri havadan destek verirken narkotik köpeği 'Kobe' de araçlarda uyuşturucu madde araması yaptı.
Beyoğlu'nda Taksim Meydanı'nda yapılan aramalarda durdurulan araçlar tek tek aranırken sürücü ve yolculara Genel Bilgi Toplama(GBT) yapıldı. Polis helikopterinin havadan destek verdiği denetim sırasında narkotik köpeği 'Kobe'de araçlarla uyuşturucu madde araması yaptı. 
26 BİN LİRA CEZA
Fatih'te yapılan denetim sırasında durdurulan bir minibüsün şoförünün ehliyetinin olmadığı belirlendi. Ekipler sürücüye 12 bin 978 lira, araç sahibine de 12 bin 978 lira olmak üzere toplamda 26 bin lira ceza yazıldı. "
euronews,"By euronews Yayınlanma Tarihi 03/01/2024 - 21:33  Haberi paylaşın Yorumlarİsrail'in salı günü Lübnan'ın başkenti Beyrut'ta düzenlediği insansız hava aracı saldırısında aralarında Hamas lider yardımcısı Salih Aruri'nin de bulunduğu en az altı kişi ölmüştü. REKLAM Lübnan Hizbullahı İsrail'in Beyrut'ta insansız hava aracı saldırısında Hamas'ın iki numaralı ismi Salih Aruri'yi öldürmesinin ""cevapsız ve cezasız"" kalmayacağını duyurdu. Açıklamada Beyrut'un merkezinde işlenen bu cinayetin ""Lübnan'a, halkına, güvenliğine ve egemenliğine yönelik ciddi bir saldırı"" ve ""tehlikeli bir siyasi ve güvenlik mesajı"" olduğu belirtildi.  ""Direnişimiz kararlı ve üstlendiği ilkelere sadıktır. Savaşçılar en üst düzeyde hazır durumdadır"" denilen açıklamada, Aruri ve arkadaşlarına yönelik ""suikast suçunun asla cezasız kalmayacağı"" vurgulandı. İsrail'in salı günü Lübnan'ın başkenti Beyrut'ta düzenlediği insansız hava aracı saldırısında aralarında Hamas lider yardımcısı Salih Aruri'nin de bulunduğu en az altı kişi ölmüştü.  Hamas, Aruri'nin yanı sıra silahlı kanadı El Kassam Tugayları'nın iki komutanının da Beyrut'ta öldürüldüğünü doğruladı. Aruri, Gazze'de çatışmaların başladığı 7 Ekim'den bu yana İsrail tarafından öldürülen en üst düzey Hamas lideri oldu. Hamas'ın Beyrut'taki başkan yardımcısının öldürülmesiyle ilgili yorum yapmayan İsrail ordusu sözcüsü Daniel Hagari, ""Ordu, savunma ve saldırı olmak üzere tüm cephelerde çok yüksek alarm durumunda. Her türlü senaryoya karşı hazırlıklıyız. En önemli konu Hamas'la mücadeleye odaklanmak"" ifadelerini kullandı."
gazeteduvar," Şenay Bilik Yıldırım ESKİŞEHİR - 31 Mart'ta yapılacak yerel seçimlerde CHP’nin Eskişehir adayları konusunun netlik kazanmaması başkanlar arasındaki gerginliğin tırmanmasına neden oldu. Büyükşehir Belediye Başkanı Yılmaz Büyükerşen’in parti kurultayında Kemal Kılıçdaroğlu’na desteğini açıkladığı için genel merkezce aday gösterilmeyeceği öne sürülüyor. Kurultayda değişimcilerden yana olduğunu açıklayan Odunpazarı Belediye Başkanı Kazım Kurt ise büyükşehir adayı olmak için genel merkezde çalışma yürütüyor. Büyükerşen ise aday olmaması durumunda Tepebaşı Belediye Başkanı Ahmet Ataç’ın büyükşehir adayı olmasını istiyor. Belediye başkanları arasındaki gerginlik, Büyükerşen ve Ataç’ın bugün yaptığı ortak açıklama ile su yüzüne çıktı.  Yılmaz Büyükerşen’e yakın kaynaklar, yayınlanan bu ortak açıklamanın Kazım Kurt’a karşı açık bir ""savaş ilanı"" olduğunu, taraflar arasındaki iplerin artık ""kopma noktasına"" geldiğini söyledi. Büyükşehir Belediye Başkanı Yılmaz Büyükerşen ve Tepebaşı Belediye Başkanı Ahmet Ataç bugün yayınladıkları ortak açıklamada Eskişehir’de 7 Ocak tarihinde gerçekleşecek Yerel Yönetimler Çalıştayı’nın siyasi hesaplarla yapıldığını ifade ederek, Odunpazarı Belediyesi ev sahipliğinde yapılacak çalıştaya katılmayacaklarını deklare etti.  'ZAMANLAMASI MANİDAR' Büyükerşen ve Ataç’ın ortak açıklamasında; Sosyal Demokrasi Derneği tarafından düzenlenecek Yerel Yönetimler Çalıştayı'nda kendilerine konuşmacı olarak yer verilmesine karşın organizasyon planlanırken kendilerine danışılmadığı ve bilgi verilmediği belirtilerek, ""Bu çalıştay planlanırken bu şehrin 20 yılı aşkın süredir yerel yöneticileri olarak bizlere danışma ya da bilgi verme lütfunda bile bulunulmadığını belirtmek isteriz. Öte yandan bu çalıştayın zamanlaması ve yerel seçimlere bu kadar kısa bir süre kala planlanması oldukça manidar ve siyasi hesaplar ile gerçekleştirilecek bir etkinlik olduğunu göstermektedir"" ifadelerine yer verildi. 'GEREKSİZ SPEKÜLASYONLARI BERABERİNDE GETİRECEK' Büyükerşen ve Ataç’ın açıklamasının devamı ise şöyle: “Belirtmek isteriz ki yerel yönetimler gibi köklü, derin bir konuda düzenlenecek bir çalıştayın, gerçekleşmeden sadece 4 gün önce duyurulması da doğru değildir. Emrivaki yapılarak, ‘Ben yaptım, oldu’ anlayışı ile düzenlenecek bir etkinlik, verimli olmayacağı gibi rakip siyasi partilerin gereksiz spekülasyonlarını da beraberinde getirecektir.” Başkanlar bu nedenle çalıştaya katılmayacaklarını da açıkladılar. 'BAŞKA YERDE ARASINLAR SİYASİ ALGIYI' Odunpazarı Belediye Başkanı Kazım Kurt ise başkanların bu açıklamasına karşı şunları söyledi: ""Benim düzenlemediğim bir şeyde eğer beni suçlayan bir algı yaratılmak isteniyorsa bu yanlış. Başka yerde arasınlar siyasi algıyı. Böyle hassas bir dönemde ben partime zarar verecek bir şey söylemek istemiyorum.” "
gazeteduvar," DUVAR - AK Parti Kırıkkale Milletvekili iken yaptığı ""Ben Amerika’ya gittim. Ziyaret ettik. (Fethullah Gülen)... 17/25 Aralık arifesinden önce gerek siyasette, gerek ticarette, gerekse bürokraside yükselme o yolla oluyordu"" sözleriyle çok tartışılan Adalet Bakan Yardımcısı Ramazan Can'ın şimdi de torpil yazışmaları gündem oldu.   Türkiye Adalet Akademisi tarafından Yargıtay binasında düzenlenen Mesleki Uygulama Yarışmaları Ödül Töreni'ne katılan Ramazan Can, telefonuna mesajla iletilen torpil mesajlarına cevap verirken Fox TV kameralarına yakalandı.  Görevde yükselme sınavı için gönderilen mesajlara tek tek yanıt verip özel kalemine yönlendiren, Can'ın okuyup özel kalemine ilettiği ""Adalet akademisi'nde sosyal hizmet uzmanı olarak görev yapıyorum. Görevde yükselme sınavına girdiğimi söylemiştim, bilgilerimi atmamı istemiştiniz. İletiyorum, saygılarımla..."" mesajı da kameraya yansıdı.   ÇELEBİ: SATIRIN ALTINDA 'ŞEHİT YAKINI' YAZIYOR Benzer bir mesaja ""Abi notumuzu aldık takip edeceğiz inşallah” yanıt veren Bakan Yardımcısı Can'a 'torpil' mesajı atanlar arasında CHP'den Memleket Partisi'ne oradan da AK Parti'ye geçen İzmir Milletvekili Mehmet Ali Çelebi de yer aldı.  Haberin yayılmasının ardından sosyal medya hesabından paylaşım yapan Çelebi, mesajını şöyle savundu: ""İzmir’den ŞEHİT BABASI R.O.’nun ricası üzerine Adalet Bakan Yardımcımız Ramazan Can’a 'Mülakata giren kardeşimiz şehit yakını bilginiz olsun, takdirlerinize!' diyerek mülakatta bu konuda hassasiyet gösterilmesini istemem torpilmiş.  Şehit cenazesinden çıkıp DEM’lenmeye gidenleri, devletimize işgalci diyen Demirtaş’ı haber yapamayan FoxTV öyle buyurmuş.  Yazılı sınavı 89 olan kardeşimizin bize ihtiyacı bile yok. Bir şehit babasının ricasını sadece hassasiyet gösterilmesi için iletmek boynumuzun borcudur!  Satırın altında “ŞEHİT YAKINI” da yazıyor ama FOX tilkilik yapıp yayınlamıyor, hatta kapatıyor!  İsteyen gazetecilere gösterelim!!!"" (HABER MERKEZİ)   İzmir’den ŞEHİT BABASI R.O.’nun ricası üzerine Adalet Bakan Yardımcımız Ramazan Can’a “Mülakata giren kardeşimiz şehit yakını bilginiz olsun, takdirlerinize!” diyerek mülakatta bu konuda hassasiyet gösterilmesini istemem torpilmiş. Şehit cenazesinden çıkıp DEM’lenmeye… pic.twitter.com/LPlorpEvD8"
gazeteduvar,"           Ceren Bayar cbayar@gazeteduvar.com.tr     ANKARA - Yargıtay Cumhuriyet Başsavcılığı, faaliyette bulunan siyasi partilerin üye sayılarını açıkladı. Son 1 yıldaki üye değişimini ortaya koyan verilere göre Meclis’te grubu bulunan siyasi partilerden AK Parti ve İYİ Parti’de üye düşüşü, CHP ve MHP’de üye artışı görüldü. Oransal olarak en büyük düşüş İYİ Parti’de yaşandı.    AK PARTİ 1 YILDA 200 BİN ÜYE KAYBETTİ Verilere göre AK Parti’nin üye sayısı geçtiğimiz ocak ayında toplam 11 milyon 241 bin 230’du. 1 yılda üye sayısı yaklaşık 200 bin düşerek 11 milyon 41 bin 464’e indi.   CHP ÜYE SAYISI ARTIYOR CHP’nin toplam 1 milyon 369 bin 430 üye sayısı 59 bin 370 artarak 1 milyon 428 bin 800’e çıktı.   İYİ PARTİ’DE 1 YILDA 100 BİNİN ÜZERİNDE DÜŞÜŞ Partilerin üye sayısındaki düşüşte en büyük kan kaybı İYİ Parti’de yaşandı. Geçen yıl ocak ayında 617 bin 513 üyeye ulaşan İYİ Parti’de 108 bin 935 üye istifa etti. İYİ Parti’nin üye sayısı 508 bin 578’e düştü.      "
indyturk,"İYİ Parti Sözcüsü ve Medya İlişkileri Başkanı Kürşad Zorlu, parti genel merkezinde düzenlediği basın toplantısında açıklamalarda bulundu.
Zorlu, Türkiye İstatistik Kurumunun (TÜİK) açıkladığı enflasyon rakamlarının ""düşük açıklandığına dair kaygılar azalmış olmasa da"" açıklanan haliyle bile enflasyonun oldukça yüksek olduğunu söyledi.
Zorlu, memur emeklilerinin yüzde 49,25, SSK ve Bağ-Kur emeklilerinin 37,57 zam aldığını anımsatarak, daha önce yaptıkları en düşük emekli aylığının asgari ücrete çekilmesi ve bunu sağlayacak şekilde emekli zam oranına refah payı ve seyyanen artış eklenmesi gerektiği önerisini tekrarladı.

fazla oku
Bu bölüm, konuyla ilgili referans noktalarını içerir. (Related Nodes field)

""Futbol Federasyonu başkanının bir dakika bile o görevde durmaması gerekiyor""
Kürşad Zorlu, 29 Aralık'ta Suudi Arabistan'ın başkenti Riyad'da oynanacak Galatasaray-Fenerbahçe Süper Kupa Finali'nin iptaliyle ilgili de konuştu.
Zorlu, ""Söyler misiniz eski adı 'Cumhurbaşkanlığı kupası' olan böyle bir müsabakanın Cumhuriyetin 100. yılında orada ne işi vardı? 3-5 milyon dolar için böyle bir tabloya sebep olmaya değer miydi?"" diye konuştu.
Futbol Federasyonuna eleştirilerde bulunan Zorlu, ""Bize göre Futbol Federasyonu başkanının bir dakika bile o görevde durmaması gerekiyor. Acaba affını istemesi için daha ne gibi bir skandal yaşanması gerekiyor bu ülkede? Bu vesileyle her iki kulübümüzü de gösterdikleri bu dik duruş sebebiyle tebrik ediyoruz."" ifadelerini kullandı.
""Suç şüphesine rastlanması halinde Cumhuriyet savcıları gereğini yapmalı""
Üniversite öğrencisi E.A'nın, İstanbul'da düzenlenen ""Şehitlerimize Rahmet, Filistin'e Destek, İsrail'e Lanet"" yürüyüşünün ardından evine dönmekte olan İsmail Aydemir'e, yumruklu saldırıda bulunması sebebiyle tutuklanmasına da değinen Zorlu, fiziksel şiddeti asla savunmadıklarını ancak ""tutuklama gibi en ağır koruma tedbirine başvurulmasının hukuka aykırı olduğunu"" söyledi.
Zorlu, ""Burada eşitlik ve ölçülülük ilkesinin ihlal edildiği ortadadır. Oysa yasalar önünde tüm yurttaşlar eşittir."" değerlendirmesini yaptı.
Akşener'e atfedilen ifadeler
Gazetecilerin gündeme ilişkin sorularını da yanıtlayan Zorlu, bir soru üzerine, İYİ Parti Genel Başkanı Meral Akşener'in, ""Bizden ayrılanlar AK Parti'ye nasıl gidecekler, gitse de almayacaklar, nisan ayına kadar kimse AK Parti'ye geçemeyecek"" dediği yönündeki iddiaların gerçek dışı olduğunu belirtti.
Zorlu, ""İYİ Parti seçimlere tek başına girme kararı almasından itibaren bize karşı ağır saldırılar, belli çevrelerden bizi karıştırmaya yönelik bir dizi girişimler olduğunu da biliyoruz. Arkadaşlarımız istifa ederek gidebilir, burada sorun yok ama bahsedilen yazı, iddialar, bunlar kabul edilir şeyler değil. Kendi adaylarımız ile bu seçimlere katılacağız"" ifadelerini kullandı.
31 Mart 2024'te yapılacak yerel seçim için 4 büyükşehir, 10 il, 108 ilçe ve 18 beldede adayların açıklandığını, gelecek hafta da adayların açıklanmasına devam edileceğini aktaran Zorlu, 5 Ocak'tan itibaren seçim çalışmaları için sahaya ineceklerini söyledi.
AA
KÜRŞAD ZORLU""İYİ Parti seçimlere tek başına girme kararı almasından itibaren bize karşı ağır saldırılar, belli çevrelerden bizi karıştırmaya yönelik bir dizi girişimler olduğunu da biliyoruz.""Çarşamba, Ocak 3, 2024 - 20:00Main image: 
Fotoğraf: AA

Siyasetrelated nodes: Akşener'den ""Sinan Ateş"" paylaşımı: Bilirkişi raporu gösterdi ki; iktidarın ülkemizde sebep olduğu yozlaşma, devletin her kurumunu sarmalamışİYİ Parti Sözcüsü'den DEM Parti'ye tepki: Teröristlerle el ele, diz dize pozlar veren vekiller Türk milletinin Gazi Meclis'teki temsilcisi olamazType: newsSEO Title: İYİ Parti Sözcüsü Zorlu: Futbol Federasyonu başkanının bir dakika bile o görevde durmaması gerekiyorcopyright Independentturkish: "
