source,content
sozcu,"
Irak'ın kuzeyinde şehit olan Piyade Sözleşmeli Er Emre Taşkın'ın (22) şehit haberi Malatya'da yaşayan ailesine ulaştı. 4 kardeşin en küçüğü olan şehit Taşkın'ın babası Engin ile annesi Ümmühan Taşkın'ın umrede olması dolayısıyla şehadet haberi Battalgazi ilçesi Alacakapı Mahallesi'ndeki baba ocağında dedesi Salih Taşkın'a verildi. 

Taşkın'ın geçen yıl göreve başladığı ve bir kardeşinin de Türk Silahlı Kuvvetleri'nde görevli olduğu öğrenildi.
Şehit Piyade Sözleşmeli Er Emre Taşkın'ın sosyal medyada ""Şehit olursam bu videoyu da paylaşın"" dediği görüntüler ise sosyal medyada ortaya çıktı. Video, izleyenlerin yüreğini yaktı.  "
sozcu,"
Dehşete düşüren olay, 13 Eylül'de, Yomra ilçesi Kayabaşı Mahallesi'nde meydana geldi.
Şükrü Yıldız, arazi anlaşmazlığı nedeniyle husumetli olduğu üvey kardeşi Osman İğci ve onun eşi Necla İğci'yi, kendi evinin yakınında, tabancayla vurdu. İğci çifti, olay yerinde öldü.
Savcılık incelemesinin ardından cenazeler, ilçede toprağa verildi. Gözaltına alınan Şükrü Yıldız, tutuklandı.
9 KURŞUN SIKMIŞ
Trabzon Cumhuriyet Başsavcılığı tarafından yürütülen soruşturma tamamlanıp, Şükrü Yıldız hakkında 'Nitelikli kasten öldürme' suçundan 'haksız tahrik' indirimiyle 2 farklı suçtan 18'er yıldan 24'er yıla kadar hapis istemiyle iddianame düzenledi.
Ağır Ceza Mahkemesi'nce kabul edilen iddianamede, suç aleti silahtaki 9 kurşundan 4'ünün Osman İğci'ye, 5'inin ise Havva İğci'ye isabet ettiği ortaya çıktı.
Olay yerindeki evin çatısı ve çevresinde taş parçalarının bulunduğu dosyada yer aldı. 
'AMACIM KORKUTMAKTI'
Sorgudaki ifadesinde, olayı anlatan Yıldız'ın, ""Evde oturuyordum. Kim olduğunu anlamadığım kişiler evimin çatısına ve duvarına taş atıyordu. Sinirlerim bozuldu, bağırma sesi de duydum. Dışarı çıkıp, yaklaşık 50 metreden, yaşlılıktan kaynaklı iyi göremediğim için kim olduğunu anlamadığım ve taş atanlara silahla ateş ettim. Kaç el ateş ettiğimi hatırlamıyorum. Amacım taşların bize zarar vermemesi ve onları korkutmaktı. Olay sonrası eşim koşarak yanıma gelerek, 'Ne yapıyorsun vurdun onları' dedi. Eve dönerek silahı odamdaki çekmeye koyup teslim oldum"" dediği belirtildi.  "
gazeteduvar," DUVAR - Hâkimler ve Savcılar Kurulu (HSK) kararnamesiyle görev yeri değiştirilen 506 hâkim ve savcı arasında Dilan Polat-Engin Polat davasını ve şike davasını yürüten savcı Gökalp Kürkçü, Erzurum Bölge Adliye Mahkemesi'ne gönderildi. Bu görev değişikliğinin perde arkasına ilişkin tartışmalar sürüyor.  Konuyu köşesine taşıyan Cumhuriyet yazarı Murat Ağırel, polislerin ve savcının soruşturmadan uzaklaştırıldığını yazdı. Ağırel, soruşturmanın devamına ilişkin beklentilerini ise şöyle anlattı: ""Bundan sonra ne olacak? Adliye kulislerinde Polatgiller soruşturmasının selametine dair şüpheler olduğu konuşuluyor. Daha doğrusu genişletilmesi beklenen soruşturmanın artık tamamlanacağı yönünde bir görüş var. Öğrendim ki soruşturmanın yasadışı bahis ayağının ünlü bir isme uzanması üzerine sürece müdahale edildi. Bu müdahalenin Ankara’da en yukarıdan geldiği de iddia edilenler arasında..."" (YAZININ TAMAMI) "
aa,"Nijer'de görev yapan 1500 askerden 1346'sı halihazırda Fransa'ya dönerken kalan 154 asker de ülkeden ayrıldı.Fransız askerleri, başkent Niamey'deki Fransız askeri üssünü, düzenlenen törenle Nijer makamlarına teslim etti.Fransız askerlerinin ayrılışını kutlamak isteyen Nijerliler de askeri üste toplanarak kutlama yaptı.Öte yandan Fransa'nın Niamey Büyükelçiliği de ""Nijer makamlarının kısıtlamaları nedeniyle Büyükelçiliğin görevlerini yerine getiremediği"" gerekçesiyle 22 Aralık itibarıyla kapatıldı.Nijer'de 26 Temmuz'da başa geçen askeri yönetim, 25 Ağustos'ta Fransa'nın Niamey Büyükelçisi Sylvain Itte'ye ülkeyi terk etmesi için 48 saat süre tanımış ancak Büyükelçi Itte ülkeden ayrılmamıştı.Büyükelçi Itte, istenmeyen kişi ilan edilmesinden yaklaşık bir ay sonra 27 Eylül'de ülkeden ayrılmıştı.Büyükelçi krizinin yanı sıra Nijer'deki askeri yönetim, Paris ile askeri işbirliği anlaşmalarını da feshetmiş ve ülkedeki Fransız askerlerinin ayrılmasını istemişti."
indyturk,"Geçen günlerde Buenos Aires'in Plaza de Mayo meydanı, Arjantin'in çiçeği burnunda devlet başkanı Javier Milei'ye karşı yapılan ilk kitlesel protestoya tanıklık etti.
Protestocuların büyük çoğunluğunu sol gruplar oluşturuyor.
Aslına bakılırsa, daha göreve gelişinin üzerinden iki hafta bile geçmeden, Javier Milei'nin sıra dışı politika söylemlerine karşı, binlerce kişinin sokağa dökülmesi hiç de şaşırtıcı değil.
Zira, yıllardır ekonomik istikrar ve sosyal refaha hasret olan Arjantin halkı artık kemer sıkma politikalarından bıkmış durumda.
 



Fotoğraf: Luis Robayo/AFP

Esasen, Arjantin Latin Amerika'nın en büyük ekonomilerinden birine sahip ve Brezilya ve Meksika'nın ardından üçüncü sırada yer alıyor.
Fakat özellikle pandemi döneminde yaşanan ekonomik daralma ve hemen akabinde başlayan Rusya-Ukrayna savaşının dünya geneli gıda ve enerji piyasalarında yarattığı belirsizlik ortamı ve yaşanan korkunç maliyet artışları Arjantin ekonomisinde yeni bir bunalıma daha sebep oldu.
Bugün yüzde 80'e dayanan kronikleşmiş enflasyon oranı, Milei'nin en zor sınavı olarak masada duruyor.
Ayrıca, yüzde 7 civarı işsizlik oranı da ayrı bir tehlike çanı olarak görünüyor.
ABD'ye olan 44,5 milyar dolarlık borcun nasıl ödeneceği ise apayrı bir sorun.
Hatırlayalım: 2001 yılında Arjantin çok büyük bir ekonomik kriz yaşamıştı.
Bunun temel nedeni ise, döviz kuru sabitlemesinin sürdürülememesi ve dış borçların ödenememesiydi.
Nihayetinde bankalar iflas edecek kapanmış ve işsizlik oranı feci şekilde yükselmişti.
Hiç kuşkusuz, Arjantin halkı 22 yıl önceki kâbus günlerini tekrar yaşamak istemiyor.
Halbuki Arjantin, zengin yer altı ve yer üstü kaynaklarının yanı sıra, yetişmiş insan gücünü teknolojik gelişim trendlerine sağlıklı şekilde entegre edebilirse muazzam bir ekonomik büyüme potansiyeline de sahip.
Arjantin'in Şili ve Bolivya'yla beraber yeryüzündeki lityum rezervlerinin yüzde 56'sına sahip olduğunu da unutmamak gerek.
 



Javier Milei / Fotoğraf: Reuters

Javier Milei'yi oldukça zor bir sürecin beklediği kesinleşmiş durumda.
Halkın büyük çoğunluğu, Arjantin pesosunun yüzde 54 oranından devalüe edilmesini, enerji ve ulaşım sübvansiyonlarında kesintiye gidilmesini hoş karşılamamış görünüyor.
BRICS'e katılım kararından vazgeçilmesinin de mevcut ekonomik şartlarda rasyonel bir karar olmadığı ortada.
Dolayısıyla, liberteryen ekonomi-politik tezlerin ve post-Trumpist siyaset söylemlerinin postmodern politik fantezilerden öteye gidemeyeceği de muhakkak. 
*Bu makalede yer alan fikirler yazara aittir ve Independent Türkçe'nin editöryal politikasını yansıtmayabilir. 
arjantinJavier MileiUmut Berhan ŞenyazarlarUmut Berhan Şen Independent Türkçe için yazdıUmut Berhan ŞenCumartesi, Aralık 23, 2023 - 07:00Main image: 
Fotoğraf: Juan Mabromata/AFP

TÜRKİYE'DEN SESLERLabel: PODCASTType: videoSEO Title: Milei'ye halktan ilk tepki: Arjantin kemer sıkmak istemiyorcopyright Independentturkish: "
sozcu,"
Milli Eğitim Bakanlığı “Andımız”ı kaldırdı. Ders programlarındaki değişikliklerle Atatürk ile ilgili bölümler bazı sınıflarda azaltıldı, bazı sınıflarda ise tamamen kaldırıldı. Çoğu dini ağırlıklı vakıf ve derneklerle protokoller imzalandı, öğretmenlikle ilişkisi olmayan kişiler sınıflara sokuldu. Bunlar arasında Atatürk’ün manevi şahsiyetine ağır hakaretlerde bulunanlar hakkında, “Sınıfta konuşulduğu için aleniyete kavuşmamıştır” gerekçesiyle işlem yapılmadı ve dosyaları kapatıldı.

Tarikat ve cemaatlerle imzalanan protokollerin içeriği velilerden gizli tutuluyor. Bunları elde etmek çok zor.  Yargıtay Onursal Üyesi Ali Suat Ertosun, SÖZCÜ’ye “Örneğin ben ünlü bir dini vakfın bakanlıkla imzaladığı protokolün içeriğini öğrenmek için başvurdum. Vermediler. İdare mahkemesine dava açtım, kazandım. Ama protokolü yine vermediler mahkemeye gönderdiler” dedi. Ertosun, şunları söyledi:
KOZMİK ODAYA GİRİLİRKEN
“Bu ülkenin en mahrem yerlerinden olan Özel Kuvvetler Komutanlığı’nın ‘Kozmik Odası’na girildi. Ama okullarla, öğrencilerle ilgili tarikat ve cemaatlerle imzalanan protokollerin ne olduğu vatandaştan gizleniyor. Biz daha önce 300 civarında protokol imzalandığını sanırken, meğer 3 bine yaklaşmış. Yani, Özel Kuvvetler’in Kozmik Odası’na girilirken, gizli olmaması gereken protokoller Milli Eğitimin Kozmik odalarından dışarıya sızmıyor.”
PROTOKOLDE NELER VAR?
Milli Eğitim Bakanlığı’nın kendisini silikleştirirken eğitim sistemini tarikat ve cemaatlere devreden adımlarını Bakan Yusuf Tekin de TBMM’de yaptığı konuşmayla kabul etti, tarikat ve cemaatlerle işbirliği protokolleri yapmaya devam edeceklerini açıkladı.
Tarikat ve cemaatlerle imzalanan işbirliği protokolleriyle bu yapıların okullarda öğrencilere yönelik olarak sanatsal, sportif, sosyal, kültürel, bilimsel ve teknolojik gelişimi desteklemeye yönelik eğitim, seminer, proje, gezi, kitap okuma, yarışma, kamp, yaz okulu adı altında etkinlikler düzenleyebilmesine olanak sağlanıyor. Protokollerde kamuoyundan, mahkeme kararlarına rağmen gizlenen bölümlerde yer alıyor. Protokollerde yer alan bazı maddeler şunlar:
■ Vakıf tarafından öğrenciler gezilere ve kamplara götürülebilecek. Bu etkinliklerin güzergahı ise belli değil. Yani öğrencilerin ‘gezi’ adı altında tarikat yuvalarına, ‘kamp’ adı altında da cemaatlerin eğitim kamplarına götürülmesi mümkün olacak.
■ Vakıf isterse, eğitimleri kendisi tarafından belirlenen mekanlarda yapabilecek. Vakıf, çağdaş olduğuna dair takiye yapmaya ihtiyaç duymazsa, öğrencileri tarikat yuvalarına bile sokabilecek.
■ ‘Kitap okuma etkinliği’ adı altında öğrencilerin hangi ‘eserlere’ mecbur bırakılacağı meçhul. Yani Fetullah Gülen tarafından henüz ‘kandırılmadan’ önce okullara Said-i Nursi’yi sokma gayretindeki AKP, bu protokolle birçok şeyhin çağdışı kitaplarını çocuklara dayatabilecek.
■ Bakanlık bünyesindeki Halk Eğitim Müdürlükleri, vakfın protokol kapsamında düzenleyeceği gezi, kamp, eğitim, yarışma gibi etkinliklere katılım sağlanmasına çalışacak. Yani Bakanlık, vakfa devlet okullarında faaliyet alanı sağlamakla yetinmeyip, bu faaliyetlere öğrencilerin katılması konusunda da elinden geleni yapacak.
■ Vakıf ile Bakanlık, ortaklaşa belirledikleri kulüpleri liselerde kuracaklar. Hangi ihtiyaca cevaben protokole koyulduğu belirsiz olan bu madde, okullarda bu kulüplere katılan ve katılmayan öğrenciler arasında bir ayrıma neden olacak.
■ Protokol, tarafların uzlaşmaları ile sonlandırılabilecek. Milli Eğitim Bakanlığı, önceki protokollerinde (TÜRGEV ile yapılan protokol dahil) tek taraflı fesih yetkisi almıştı. Son yapılan protokollerde vakfın isteği olmadan protokolü sonlandıramayacak.
■ Geçerlilik süresi 5 yıl olarak belirtilen protokol, fiilen 10 yıllık. 5 yılın sonunda yenilenmemesi halinde bir 5 yıl daha devam edecek.
■ Bu etkinlikler kapsamında vakıf çalışanlarına Milli Eğitim Bakanlığı ödeme yapıyor. Yani öğretmenlerin yaşam şartlarının iyileştirilmesine ve özlük haklarının korunmasına dair her türlü talebini ‘bütçe kısıtlılığı’ gerekçesiyle geri çeviren Bakanlık, devletin parasını vakfa aktarıyor. Bunların Milli Eğitim Sistemi’ne dahil edilmesiyle, bakanlıktan elde ettiği gelirle daha da palazlanıyor.
Siyasi çıkarlar şekillendiriliyor
SÖZCÜ’nün görüştüğü Milli Eğitim Bakanlığı’nın bazı yetkilileri, Bakan Tekin’in tutumunu eleştirdi ve şunları dile getirdi: “Devletin asli görevlerinin başında gelen eğitim, cemaatlere peşkeş çekiliyor. Her fırsatta dile getirdiğimiz üzere; hiçbir dernek, vakıf, cemaat, tarikat Milli Eğitim Sistemine ortak edilmemeli. Kimse Türkiye’nin geleceği olan yavrularımız üzerinden siyasi çıkarlarını şekillendirememeli. Kimse, Başöğretmen Mustafa Kemal Atatürk’ün biz eğitim neferlerine mirası olan çocuklarımıza, çağdışı bir eğitimi reva görememeli. Laik eğitim ve sosyal devlet ilkelerine aykırılık taşıyan hiçbir uygulamaya geçit verilmemeli. Ancak, bazı yapılarla yakın ilişki içinde olduğu imzalanan protokollerle ortaya çıkan Bakanın önce anlayışını değiştirmesi gerekir.” "
sozcu,"
Diplomatik kaynaklardan edinilen bilgiye göre Dışişleri Bakanı Hakan Fidan, Türkiye'nin dış temsilciliklerinde büyükelçilik yapacak isimlere görevlerini tebliğ etti.
Buna göre, Sofya Büyükelçiliği’ne Dışişleri Bakanı Özel Kalem Müdürü ve Genel Müdür Yardımcısı Elçi Mehmet Sait Uyanık, Guatemala Büyükelçiliği’ne Enformasyon Genel Müdür Yardımcısı Elçi Beliz Celasin Rende, Mogadişu Büyükelçiliği’ne Genel Müdür Yardımcısı Elçi Alper Aktaş ve Santo Domingo Büyükelçiliği’ne Kültür İşleri Genel Müdür Yardımcısı Emriye Bağdagül Ormancı'nın görevlendirilmesine karar verildi.
Banjul Büyükelçiliği’ne Göç, İltica ve Vize Genel Müdür Yardımcısı Elçi Fahri Türker Oba, Kolombo Büyükelçiliği’ne Mezar-ı Şerif Başkonsolosu Semih Lütfü Turgut, Santiago Büyükelçiliği’ne Milli Savunma Bakanı Danışmanı Büyükelçi Ahmet İhsan Kızıltan görevlendirildi.
Fidan'ın tebliğ ettiği diğer isimler ve görev yerleri şu şekilde sıralandı:
Encemine Büyükelçiliği’ne Amerika Genel Müdür Yardımcısı Elçi Cem Utkan, San Hose Büyükelçiliği’ne İzmir Temsilcisi Naciye Gökçen Kaya, Hanoi Büyükelçiliği’ne Doğu Asya Genel Müdür Yardımcısı Elçi Korhan Kemik, Konakri Büyükelçiliği’ne Güney ve Batı Avrupa Genel Müdür Yardımcısı Elçi Rifat Cem Örnekol, İslam İşbirliği Teşkilatı Nezdinde Türkiye Daimi Temsilciliği’ne Cibuti Büyükelçisi Cenk Uraz, Cibuti Büyükelçiliği’ne Akdeniz için Birlik Genel Sekreter Yardımcısı Büyükelçi Erdal Sabri Ergen, Malabo Büyükelçiliği’ne Teftiş Kurulu Üyesi Büyükelçi Ahmet Ergin, Luanda Büyükelçiliği’ne Yurtdışında Yaşayan Vatandaşlar ve Emlak Genel Müdür Yardımcısı Elçi Mustafa Çelik. "
sozcu,"
Dışişleri Bakanlığı Sözcüsü Öncü Keçeli, Avrupa Birliği (AB) direktifine dayanan ve tüm üye ülkelerce hazırlanmakta olan ""Deniz Saha Planlaması""nda belirtilen alanların bu haliyle Türkiye'nin ve Kuzey Kıbrıs Türk Cumhuriyeti'nin (KKTC) haklarını ihlal ettiğine işaret ederek, Türkiye'nin Akdeniz'deki Türk kıta sahanlığının sınırlarının 2004 yılından başlayarak, son olarak 2020'de Birleşmiş Milletler (BM) nezdinde kayda geçirildiğini anımsattı.
""GKRY'nin deniz yetki alanlarına dair tek taraflı tasarruflarının kabul edilmeyeceği başından beri ifade edilmekte ve ülkemizin sahadaki uygulamaları bu çerçevede sürmektedir."" ifadesini kullanan Keçeli, Rum tarafının AB'nin Deniz Saha Planlaması'na ilişkin direktifini ""istismar etme teşebbüsünün beyhude çabaların son halkası"" olarak görüldüğünü belirtti.
Açıklamada ayrıca şunlar kaydedildi:
""Kıbrıs Adası'nın batısında Türkiye'nin meşru hak ve yetkileri, Ada'nın etrafındaki alanlarda ise Kıbrıs Türklerinin meşru hakları bulunmaktadır. GKRY'nin, haris, gerçeklerden kopuk ve geçerliliği bulunmayan gayrimeşru girişimleri Kıbrıs sorununun kapsamlı, adil ve sürdürülebilir bir çözüme kavuşturulması gayretlerine zarar vermektedir. Türkiye'nin Avrupa Birliği dahil üçüncü taraflardan beklentisi değişmemiştir. Deniz yetki alanları ve bununla bağlantılı meselelerin Kıbrıs sorununun çözüm sürecine olumsuz yansımaları göz ardı edilmemelidir. Rum tarafının bölgede oldubittiler yaratmaya çalışmak yerine, Kıbrıs meselesinin çözümünün ancak Ada'daki gerçekler temelinde mümkün olabileceğini kabullenerek, KKTC ile işbirliğini geliştirmeye teşvik edilmesini bekliyoruz.""
KKTC’DEN “ULUSAL DENİZ MEKANSAL PLANI” TEPKİSİ
Öte yandan Kuzey Kıbrıs Türk Cumhuriyeti (KKTC) Dışişleri Bakanlığı’ndan yapılan yazılı açıklamada, GKRY'nin 20 Aralık 2023'te sözde “Ulusal Deniz Mekansal Planı” kabul ettiğini açıkladığı aktarılarak, bu planın temel amacının ekosistem temelli bir yaklaşım benimseyerek denizdeki enerji sektörlerinin sürdürülebilir kalkınmasına katkıda bulunmak olduğu ve planın enerji kaynakları, deniz taşımacılığı, balıkçılık, su ürünleri yetiştiriciliği ile turizmi kapsadığının belirtildiği kaydedildi.
Açıklamada söz konusu planın, Kıbrıs Rum liderliğinin Kıbrıs Adası'nın tek sahibi zihniyeti ile hareket etmeye devam ettiğini gösteren son örnek olduğu ifade edilerek, Kıbrıs Türk halkının adanın etrafındaki suların da eşit sahibi olduğu hatırlatıldı.
GKRY'nin, Kıbrıs Türk halkı adına herhangi bir söz söylemeye veya adım atmaya hiçbir yetkisinin olmadığı vurgulanan açıklamada, şu ifadelere yer verildi:
""GKRY, Kıbrıs Türk halkının hak ve çıkarlarını yok sayarak ilan ettiği sözde 'Ulusal Deniz Mekansal Planı'na ek olarak, gerek ülkemiz, gerekse Türkiye Cumhuriyetinin ilan ettiği deniz yetki alanlarıyla örtüşen bir harita yayımlayacak kadar ileri gitmiştir. Kıbrıs Türk halkının söz sahibi olmadığı bu sözde plan ve harita, uluslararası hukuka göre yok hükmündedir ve bizim açımızdan hiçbir geçerliliği yoktur.
Tek taraflı faaliyetleriyle Kıbrıs Türk halkının Ada ve etrafı ile ilgili eşit haklarını ihlal etmeye devam eden Güney Kıbrıs Rum Yönetimi, tüm yapıcı çağrılarımıza rağmen Ada'da ve Doğu Akdeniz bölgesinde işbirliği yerine gerginliği tırmandırmayı tercih ettiğini bir kez daha göstermiştir.""
KKTC'nin Doğu Akdeniz'de Rumlara yaptığı olumlu çağrılar hatırlatılan açıklamada, Kıbrıs Türk halkının hak ve çıkarlarını korumak için gerekli tüm adımları kararlılıkla atılacağı kaydedildi. "
indyturk,"Hazine ve Maliye Bakanı Mehmet Şimşek, Orta Vadeli Program'ın (OVP) başarılı bir şekilde çalıştığını belirterek, ""Kurdaki dalgalanmalar azaldı, ülkemize yönelik yabancı yatırımcı ilgisi arttı, bankaların ve reel sektörün dış borç çevirme oranları yükseliyor."" dedi.

fazla oku
Bu bölüm, konuyla ilgili referans noktalarını içerir. (Related Nodes field)

Yıllık bazda enflasyonun bir süre daha yüksek seyredeceğini belirten Şimşek, şöyle devam etti:

Ama aylık bazda özellikle de çekirdek enflasyona bakarsanız son 3 ayda bir trend var. Bu trend oldukça net. Aylık enflasyonda bir ivme kaybı var ve şu an için çok rahat bir şekilde şunu söyleyebilirim; enflasyondaki ivme kaybı, 2024 yıl sonu hedefimizle aynı patikaya oturmuş durumda. Çekirdek enflasyondaki trend, 2024 yıl sonu hedefi olan yüzde 36 ile uyumlu. Para politikası gecikmeli çalışıyor, para politikasında bugün attığımız adımların gecikmeli etkisi gelecek sene devreye girecek, özellikle yılın ikinci yarısında...

Dezenflasyonun başarılmasıyla birlikte Türkiye’de öngörülebilirliğin artacağını, makrofinansal istikrarın pekişeceğini ve sürdürülebilir yüksek büyümeye ulaşılacağını anlatan Şimşek, aynı zamanda kalıcı refah artışının da sağlanacağını, sermaye piyasalarının derinleşeceğini, işletmelerin uzun vadeli finansmana erişeceğini ve Türkiye'nin küresel rekabet gücünün artacağını kaydetti.
Oluşturulacak mali alanla makroekonomik istikrarı korumanın yanında, yapısal reformlara alan açacaklarını, doğal afetlere karşı çok daha hazırlıklı olacaklarını ve sürdürülebilir bir borç çerçevesiyle nesiller arası adaleti de sağlayacaklarını anlatan Şimşek, son 20 yılda yaşanan depremler nedeniyle oluşan hasarların giderilmesi için yapılan harcamaların, toplanan vergilerin 1,6 katı olduğunu, yenileme ve güçlendirme çalışmaları da eklendiğinde, toplanan vergi gelirinin 8 katını geçtiğini söyledi.
Hazine ve Maliye Bakanı Şimşek, küresel doğrudan yatırımlara da değindi.
Küresel doğrudan yatırımların milli gelire oranının yüzde 2’nin üstüne çıkacağına inandığını dile getiren Şimşek, böylece gelecek dönemde cari işlemler açığını borç yaratmayan kaynaklarla finanse etme imkanının oluşacağını ifade etti.
Bakan Şimşek, OVP'nin başarılı bir şekilde çalıştığına dikkati çekerek, şu değerlendirmede bulundu:

Bakın risk primimiz düştü, bu çok önemli. Şu anda ülke risk primimiz (CDS) 284 seviyesinde. Hedefimiz gelecek sene ülke risk primimizin 200 baz puanın altına düşmesidir. Kurdaki dalgalanmalar azaldı, ülkemize yönelik yabancı yatırımcı ilgisi arttı, bankaların ve reel sektörün dış borç çevirme oranları yükseliyor. Düşen cari açık ve artan sermaye girişleri ile brüt rezervler mayıs ayına göre 44,1 milyar dolar yükseldi. Bana 'Çok ülke dolaştınız, Türkiye'ye para gelmedi.' dediler. Ben de dedim ki 'Yurt dışı seyahatlerimde kimseden para istemedim.' 'Türkiye’nin acil dış kaynağa ihtiyacı var, gelin bize para verin.' demedik. Programımızı anlattım, 'Dijital dönüşüm olacak, gelin yatırım yapın.' dedik. 'Yeşil dönüşüm olacak, gelin yatırım yapın.' dedik. Yurt dışı seyahatlerimde Türkiye ekonomisinin büyüme potansiyelinden ve sunduğu fırsatlardan bahsettim.

AA, Independent Türkçe
mehmet şimşekŞimşek; Turkuvaz Medya tarafından Turkuvaz Medya Merkezi'nde düzenlenen 3. Finansın Geleceği Zirvesi'nin kapanışında konuştuCuma, Aralık 22, 2023 - 22:15Main image: 
Fotoğraf: AA

Ekonomi̇related nodes: Hazine ve Maliye Bakanı Mehmet Şimşek: Enflasyonu kalıcı olarak düşüreceğizBakan Şimşek: Borsa oyun alanı değildirBakan Şimşek: Sürdürülebilir yüksek büyümenin temelini güçlendireceğizType: newsSEO Title: Bakan Şimşek: Yurt dışı seyahatlerimde kimseden para istemedimcopyright Independentturkish: "
gazeteduvar," Seçkin Sağlam ÇANAKKALE - CHP’nin 4 aday adayının bulunduğu Çanakkale’de, önceki dönem Genel Başkan Yardımcılarından Muharrem Erkek, belediye başkanı adayı olarak belirlendi. Aday adaylarından İrfan Mutluay, söz konusu karara tepki gösterdi. Halen Belediye Başkan Yardımcılığı görevini de yürüten Mutluay, 4 aday adayının bulunduğu Çanakkale’de ""atama"" kararının demokrasi geleneğine zarar verdiğini söyledi. CHP Genel Merkezi'nde, 21 Aralık Perşembe günü yapılan Parti Meclisi toplantısında alınan kararla önceki dönem Genel Başkan Yardımcısı Muharrem Erkek’in Çanakkale Belediye Başkan Adayı olarak gösterildiği duyuruldu. Çanakkale’de, Erkek’in dışında, Belediye Başkan Yardımcısı İrfan Mutluay, Belediye Meclis üyesi Erdal Gezen ve iş insanı Mehmet Öngen de aday adayı olarak çalışmalarını yürütüyordu. Çanakkale Belediye Başkan Adayı Erkek’in dışındaki tüm üç aday adayı da ön seçim yapılmasını talep ediyordu. 'EN DOĞRU ANKET CHP’NİN SANDIĞIDIR' Aday adaylarından Mutluay, CHP’nin büyük kurultayda ""değişim"" sloganıyla yola çıkan Genel Başkan Özgür Özel ile seçilen MYK ve Parti Meclisi’nin Cumhuriyet Halk Partili üyelerde ve kamuoyunda güven oluşturduğunu dile getirdi. Çanakkale’de 2019 yerel seçimleri öncesi tüm üyelerle eğilim yoklaması yapılarak belirlenen adayın yüzde 61’lik oy oranı ile seçimleri kazandığını hatırlattı. Mutluay, “Bu sonuç; en doğru anketin, CHP’nin sandığı olduğunun kanıtıdır. Durum böyleyken, ortada büyük bir başarı deneyimi varken 'değişim'’ sloganıyla yönetime gelen karar organları, partiyi demokratikleştirmek bir yana, il belediye başkanlığı için partimizde 4 aday adayının bulunduğu kentimizde atama ile aday belirleme yöntemini seçerek demokrasi geleneğine zarar vermiştir"" dedi. 'ANKET SÖYLEMİ KANDIRMACA MIYDI?' Çanakkale merkez ilçede CHP’nin 4 bin 500 üyesi bulunduğunu, bunun da seçmen sayısının yüzde 5’ine denk geldiğini söyleyen Mutluay, önseçim olmadan aday belirlenerek, CHP üyelerinin iradesinin yok sayıldığı belirtti: ""Bu karar hangi demokratik değişim anlayışıyla örtüşür? Parti Meclisimizin almış olduğu kararda anket sonuçlarına göre değerlendirme yapıldığı ifade edilmiş olsa da Çanakkale kamuoyunda yaptığımız araştırmalarda Aksoy Araştırma dışında bir anket çalışmasının yapılmadığı gerçektir. Anketten kasıt Aksoy Araştırma'nın yaptığı ise yalnızca 2 adayın sorulduğu, aday olmamasına rağmen mevcut belediye başkanının anket soruları arasında yer aldığı, mezhep, inanç, farklı bir anadili gibi parti tüzüğümüz ve ilkelerimizle örtüşmeyen provakatif soruların yer aldığı anket mi kastedilmektedir? Parti yetkililerince en az 6-7 firmayla bağımsız ve güvenilir anket çalışmaları yapılacağı söylemi bir kandırmaca mıydı?"" 'KULİS SİYASETİ PEŞİNDE KOŞAN ADAYIN TEPEDEN ATANDIĞI ANLAYIŞI REDDEDİYORUM' ""Ön seçim isteyen üyelerin yok sayıldığı, ön seçimi ağzına almayıp halkın iradesi yerine Ankara'da ve İstanbul'da kulis siyaseti peşinde koşan adayın tepeden atandığı bu anlayışı tümüyle reddettiğini"" söyleyen Mutluay, ""Parti içi demokrasinin tüm kurallarıyla eksiksiz bir şekilde uygulanması ve üye iradesinin yok sayılmaması talebimle; 25 Aralık Pazartesi günü 'Demokrasi ve Değişim' için Ankara’ya yürüyorum"" dedi. "
